frame,track_id,class_name,warning_type,distance_m,ttc_s,x1,y1,x2,y2
3726,494,car,TTC WARNING,35.9,2.9,489.8,484.7,552.0,522.3
3726,487,car,VEHICLE TOO CLOSE,6.6,,5.8,451.9,294.3,656.2
3727,487,car,VEHICLE TOO CLOSE,6.3,,0.0,452.1,283.5,666.4
3728,487,car,VEHICLE TOO CLOSE,6.0,,0.0,452.3,273.3,678.2
3729,487,car,VEHICLE TOO CLOSE,5.4,0.5,0.0,451.0,266.3,701.1
3729,487,car,TTC WARNING,5.4,0.5,0.0,451.0,266.3,701.1
3730,487,car,VEHICLE TOO CLOSE,5.2,0.5,0.0,449.1,249.3,709.2
3730,487,car,TTC WARNING,5.2,0.5,0.0,449.1,249.3,709.2
3731,487,car,VEHICLE TOO CLOSE,5.0,0.5,0.0,445.9,227.4,714.1
3731,487,car,TTC WARNING,5.0,0.5,0.0,445.9,227.4,714.1
3732,487,car,VEHICLE TOO CLOSE,4.9,0.5,0.0,439.5,202.0,715.9
3732,487,car,TTC WARNING,4.9,0.5,0.0,439.5,202.0,715.9
3754,500,car,FRONT OBJECT,38.0,,522.2,480.9,576.3,516.4
3755,500,car,FRONT OBJECT,38.3,,521.5,481.1,575.2,516.4
3756,500,car,FRONT OBJECT,38.5,,520.1,481.4,573.6,516.4
3757,500,car,FRONT OBJECT,38.2,,516.8,481.7,570.8,517.0
3758,500,car,FRONT OBJECT,38.0,,514.8,481.7,569.2,517.2
3759,500,car,FRONT OBJECT,37.9,26.0,512.7,481.6,567.4,517.2
3760,500,car,FRONT OBJECT,37.4,11.3,511.9,481.3,567.4,517.4
3761,500,car,FRONT OBJECT,37.8,13.4,509.3,481.9,564.3,517.6
3762,500,car,FRONT OBJECT,37.9,17.2,507.6,482.1,562.7,517.7
3763,500,car,FRONT OBJECT,37.2,12.8,504.6,482.3,561.0,518.6
3764,500,car,FRONT OBJECT,36.4,7.0,502.5,482.2,560.5,519.2
3765,500,car,FRONT OBJECT,35.8,4.9,501.0,481.9,560.3,519.6
3766,500,car,FRONT OBJECT,36.1,4.7,498.6,482.2,557.2,519.6
3767,500,car,FRONT OBJECT,35.7,4.3,495.3,482.0,554.5,519.9
3768,500,car,FRONT OBJECT,36.0,4.4,493.0,482.4,551.6,519.9
3769,500,car,FRONT OBJECT,35.2,4.1,492.6,481.8,552.7,520.2
3770,500,car,FRONT OBJECT,35.1,3.8,490.7,482.0,550.8,520.4
3830,515,car,VEHICLE TOO CLOSE,6.6,,0.0,450.9,57.2,654.5
3831,516,car,FRONT OBJECT,36.1,,542.9,475.0,596.1,512.4
3832,516,car,FRONT OBJECT,35.1,,541.4,474.9,596.2,513.4
3833,516,car,FRONT OBJECT,34.8,,540.6,474.7,595.7,513.5
3834,516,car,FRONT OBJECT,34.9,,541.0,474.8,595.8,513.5
3835,516,car,FRONT OBJECT,35.4,7.4,540.4,475.0,594.1,513.2
3836,516,car,FRONT OBJECT,35.6,27.7,540.2,475.5,593.1,513.4
3837,516,car,FRONT OBJECT,35.9,,538.8,475.8,591.0,513.4
3838,516,car,FRONT OBJECT,35.9,,537.9,475.8,589.8,513.3
3843,514,car,VEHICLE TOO CLOSE,7.4,1.6,996.1,407.4,1208.1,589.8
3843,514,car,TTC WARNING,7.4,1.6,996.1,407.4,1208.1,589.8
3844,514,car,VEHICLE TOO CLOSE,7.3,1.7,1001.4,406.4,1217.4,590.9
3844,514,car,TTC WARNING,7.3,1.7,1001.4,406.4,1217.4,590.9
3845,514,car,VEHICLE TOO CLOSE,7.1,1.6,1004.8,404.6,1227.2,593.5
3845,514,car,TTC WARNING,7.1,1.6,1004.8,404.6,1227.2,593.5
3846,514,car,VEHICLE TOO CLOSE,7.0,1.7,1008.6,403.2,1236.5,595.8
3846,514,car,TTC WARNING,7.0,1.7,1008.6,403.2,1236.5,595.8
3847,514,car,VEHICLE TOO CLOSE,6.9,1.7,1010.9,402.2,1244.8,598.1
3847,514,car,TTC WARNING,6.9,1.7,1010.9,402.2,1244.8,598.1
3848,514,car,VEHICLE TOO CLOSE,6.8,1.8,1014.0,400.7,1253.1,599.5
3848,514,car,TTC WARNING,6.8,1.8,1014.0,400.7,1253.1,599.5
3849,514,car,VEHICLE TOO CLOSE,6.6,1.7,1013.3,399.1,1262.2,604.4
3849,514,car,TTC WARNING,6.6,1.7,1013.3,399.1,1262.2,604.4
3850,514,car,VEHICLE TOO CLOSE,6.5,1.7,1015.2,397.0,1270.3,606.0
3850,514,car,TTC WARNING,6.5,1.7,1015.2,397.0,1270.3,606.0
3851,514,car,VEHICLE TOO CLOSE,6.4,1.7,1014.9,395.1,1275.1,607.1
3851,514,car,TTC WARNING,6.4,1.7,1014.9,395.1,1275.1,607.1
3852,514,car,VEHICLE TOO CLOSE,6.3,1.7,1016.4,393.3,1280.0,608.6
3852,514,car,TTC WARNING,6.3,1.7,1016.4,393.3,1280.0,608.6
3853,514,car,VEHICLE TOO CLOSE,6.0,1.5,1013.5,390.6,1280.0,613.9
3853,514,car,TTC WARNING,6.0,1.5,1013.5,390.6,1280.0,613.9
3854,514,car,VEHICLE TOO CLOSE,6.0,1.6,1012.0,388.9,1280.0,614.4
3854,514,car,TTC WARNING,6.0,1.6,1012.0,388.9,1280.0,614.4
3855,514,car,VEHICLE TOO CLOSE,5.8,1.4,1015.8,385.7,1280.0,617.4
3855,514,car,TTC WARNING,5.8,1.4,1015.8,385.7,1280.0,617.4
3856,514,car,VEHICLE TOO CLOSE,5.7,1.4,1014.9,383.1,1280.0,620.1
3856,514,car,TTC WARNING,5.7,1.4,1014.9,383.1,1280.0,620.1
3857,514,car,VEHICLE TOO CLOSE,5.5,1.3,1014.7,381.2,1280.0,625.7
3857,514,car,TTC WARNING,5.5,1.3,1014.7,381.2,1280.0,625.7
3858,514,car,VEHICLE TOO CLOSE,5.3,1.2,1013.8,376.1,1280.0,632.3
3858,514,car,TTC WARNING,5.3,1.2,1013.8,376.1,1280.0,632.3
3859,514,car,VEHICLE TOO CLOSE,5.1,1.1,1019.7,372.9,1280.0,635.7
3859,514,car,TTC WARNING,5.1,1.1,1019.7,372.9,1280.0,635.7
3860,514,car,VEHICLE TOO CLOSE,4.9,1.0,1021.1,370.0,1280.0,643.3
3860,514,car,TTC WARNING,4.9,1.0,1021.1,370.0,1280.0,643.3
3861,514,car,VEHICLE TOO CLOSE,4.7,0.9,1023.4,366.8,1280.0,655.0
3861,514,car,TTC WARNING,4.7,0.9,1023.4,366.8,1280.0,655.0
3862,514,car,VEHICLE TOO CLOSE,4.2,0.7,1040.8,342.5,1280.0,666.7
3862,514,car,TTC WARNING,4.2,0.7,1040.8,342.5,1280.0,666.7
3890,524,car,VEHICLE TOO CLOSE,6.8,,0.0,466.5,79.7,665.0
3926,519,car,VEHICLE TOO CLOSE,6.5,0.5,0.0,469.1,212.0,675.6
3926,519,car,TTC WARNING,6.5,0.5,0.0,469.1,212.0,675.6
3927,524,car,VEHICLE TOO CLOSE,6.6,,4.9,469.0,117.7,674.4
3928,533,bicycle,FRONT OBJECT,24.8,,638.5,472.7,657.6,512.6
3928,533,bicycle,CYCLIST RISK,24.8,,638.5,472.7,657.6,512.6
3928,524,car,VEHICLE TOO CLOSE,7.4,,6.0,469.5,111.1,650.9
3931,534,car,FRONT OBJECT,47.8,,658.1,468.2,694.4,496.5
3932,534,car,FRONT OBJECT,47.7,,657.7,468.3,694.0,496.6
3933,503,car,VEHICLE TOO CLOSE,7.5,1.0,1102.9,463.2,1280.0,643.5
3933,503,car,TTC WARNING,7.5,1.0,1102.9,463.2,1280.0,643.5
3933,534,car,FRONT OBJECT,46.1,,656.0,468.3,693.5,497.5
3934,503,car,VEHICLE TOO CLOSE,6.8,0.8,1102.2,460.3,1280.0,658.9
3934,503,car,TTC WARNING,6.8,0.8,1102.2,460.3,1280.0,658.9
3934,534,car,FRONT OBJECT,45.3,,654.8,468.3,693.1,498.1
3935,503,car,VEHICLE TOO CLOSE,6.8,0.7,1113.4,460.8,1280.0,658.0
3935,503,car,TTC WARNING,6.8,0.7,1113.4,460.8,1280.0,658.0
3935,534,car,FRONT OBJECT,44.8,1.8,654.1,467.8,692.9,498.0
3935,534,car,TTC WARNING,44.8,1.8,654.1,467.8,692.9,498.0
3936,503,car,VEHICLE TOO CLOSE,6.5,0.6,1117.0,461.3,1280.0,670.6
3936,503,car,TTC WARNING,6.5,0.6,1117.0,461.3,1280.0,670.6
3936,534,car,FRONT OBJECT,44.7,2.1,653.7,467.7,692.6,497.9
3936,534,car,TTC WARNING,44.7,2.1,653.7,467.7,692.6,497.9
3936,536,car,FRONT OBJECT,48.0,,727.0,468.5,759.9,496.6
3937,534,car,FRONT OBJECT,45.9,3.3,654.4,467.8,692.5,497.2
3937,536,car,FRONT OBJECT,47.1,,726.3,468.2,759.8,496.8
3938,534,car,FRONT OBJECT,45.4,4.2,653.9,467.5,692.6,497.2
3939,534,car,FRONT OBJECT,45.1,4.8,653.2,467.4,692.1,497.3
3940,534,car,FRONT OBJECT,44.9,5.4,652.7,467.3,692.0,497.4
3941,534,car,FRONT OBJECT,45.2,8.6,652.1,467.5,691.3,497.4
3942,534,car,FRONT OBJECT,45.7,60.0,651.5,467.7,690.4,497.2
3943,520,car,VEHICLE TOO CLOSE,7.0,1.0,0.0,447.6,192.8,640.4
3943,520,car,TTC WARNING,7.0,1.0,0.0,447.6,192.8,640.4
3943,534,car,FRONT OBJECT,45.8,,651.1,467.7,690.2,497.2
3944,520,car,VEHICLE TOO CLOSE,6.9,1.0,0.0,447.6,181.6,643.1
3944,520,car,TTC WARNING,6.9,1.0,0.0,447.6,181.6,643.1
3944,534,car,FRONT OBJECT,45.9,,651.1,467.7,690.3,497.1
3945,520,car,VEHICLE TOO CLOSE,6.8,0.9,0.0,445.2,171.3,643.8
3945,520,car,TTC WARNING,6.8,0.9,0.0,445.2,171.3,643.8
3945,534,car,FRONT OBJECT,45.4,,649.9,468.0,689.6,497.7
3946,520,car,VEHICLE TOO CLOSE,6.6,0.9,0.0,443.3,162.7,648.1
3946,520,car,TTC WARNING,6.6,0.9,0.0,443.3,162.7,648.1
3946,534,car,FRONT OBJECT,45.1,,649.8,467.7,689.8,497.6
3947,520,car,VEHICLE TOO CLOSE,6.4,0.9,0.0,441.6,150.9,651.5
3947,520,car,TTC WARNING,6.4,0.9,0.0,441.6,150.9,651.5
3947,534,car,FRONT OBJECT,45.0,,650.0,467.6,690.3,497.6
3948,534,car,FRONT OBJECT,44.7,58.5,649.7,467.5,690.5,497.7
3948,524,car,VEHICLE TOO CLOSE,6.4,,0.0,439.0,82.5,649.9
3949,534,car,FRONT OBJECT,44.2,15.3,649.3,467.2,690.8,497.7
3949,524,car,VEHICLE TOO CLOSE,6.4,,0.0,442.0,74.5,651.7
3950,534,car,FRONT OBJECT,44.1,8.4,648.7,467.1,690.6,497.7
3951,534,car,FRONT OBJECT,44.1,6.6,648.5,467.0,690.6,497.6
3952,534,car,FRONT OBJECT,43.9,6.2,647.9,466.9,690.4,497.6
3953,534,car,FRONT OBJECT,43.7,6.2,646.9,466.9,689.7,497.7
3954,534,car,FRONT OBJECT,43.6,7.2,646.3,466.9,689.5,497.9
3955,534,car,FRONT OBJECT,43.7,8.5,646.0,467.0,689.2,497.8
3956,534,car,FRONT OBJECT,43.7,10.4,644.9,467.2,688.0,498.1
3956,525,car,VEHICLE TOO CLOSE,6.4,,0.0,460.5,260.4,672.2
3957,534,car,FRONT OBJECT,43.3,12.0,644.8,467.2,688.4,498.4
3957,525,car,VEHICLE TOO CLOSE,6.4,,0.0,460.0,248.9,671.1
3958,534,car,FRONT OBJECT,43.4,15.4,644.7,467.4,688.1,498.5
3958,525,car,VEHICLE TOO CLOSE,7.3,,0.0,460.2,219.6,645.2
3959,534,car,FRONT OBJECT,43.6,19.5,644.7,467.7,687.8,498.6
3959,542,car,FRONT OBJECT,46.5,,601.7,470.2,641.1,499.2
3960,534,car,FRONT OBJECT,42.9,15.4,645.3,467.6,689.2,499.1
3960,542,car,FRONT OBJECT,46.9,,601.8,470.4,640.9,499.2
3961,534,car,FRONT OBJECT,41.8,8.9,645.2,467.2,690.3,499.5
3962,534,car,FRONT OBJECT,42.1,7.4,646.3,467.4,691.2,499.4
3962,542,car,FRONT OBJECT,45.2,,599.7,469.4,640.3,499.3
3963,542,car,FRONT OBJECT,44.7,,598.5,469.1,639.3,499.3
3964,542,car,FRONT OBJECT,44.9,,598.4,469.2,639.0,499.2
3964,544,bicycle,FRONT OBJECT,16.9,,569.6,466.2,597.5,524.6
3964,544,bicycle,CYCLIST RISK,16.9,,569.6,466.2,597.5,524.6
3964,524,car,VEHICLE TOO CLOSE,7.2,,11.8,455.5,100.9,642.0
3965,542,car,FRONT OBJECT,45.0,,596.1,469.3,636.6,499.3
3966,524,car,VEHICLE TOO CLOSE,6.8,,0.3,452.8,93.1,650.9
3967,524,car,VEHICLE TOO CLOSE,7.0,,0.0,451.8,83.3,645.7
3973,545,person,FRONT OBJECT,25.0,,545.4,462.9,569.4,525.9
3973,545,person,PEDESTRIAN RISK,25.0,,545.4,462.9,569.4,525.9
3974,545,person,FRONT OBJECT,24.3,,543.4,461.5,568.2,526.4
3974,545,person,PEDESTRIAN RISK,24.3,,543.4,461.5,568.2,526.4
3975,545,person,FRONT OBJECT,24.0,,542.8,461.0,567.7,526.5
3975,545,person,PEDESTRIAN RISK,24.0,,542.8,461.0,567.7,526.5
3976,508,car,VEHICLE TOO CLOSE,7.4,1.5,1106.3,459.4,1280.0,641.3
3976,508,car,TTC WARNING,7.4,1.5,1106.3,459.4,1280.0,641.3
3976,545,bicycle,FRONT OBJECT,15.6,,539.9,462.7,564.2,526.2
3976,545,bicycle,CYCLIST RISK,15.6,,539.9,462.7,564.2,526.2
3977,508,car,VEHICLE TOO CLOSE,7.1,1.5,1109.9,458.8,1280.0,648.3
3977,508,car,TTC WARNING,7.1,1.5,1109.9,458.8,1280.0,648.3
3978,508,car,VEHICLE TOO CLOSE,7.0,1.4,1116.5,459.0,1280.0,650.9
3978,508,car,TTC WARNING,7.0,1.4,1116.5,459.0,1280.0,650.9
3978,545,person,FRONT OBJECT,24.7,,535.7,462.5,560.1,526.4
3978,545,person,PEDESTRIAN RISK,24.7,,535.7,462.5,560.1,526.4
3979,508,car,VEHICLE TOO CLOSE,6.5,1.2,1116.7,458.4,1280.0,665.8
3979,508,car,TTC WARNING,6.5,1.2,1116.7,458.4,1280.0,665.8
3979,545,person,FRONT OBJECT,26.2,,532.9,463.7,555.9,523.8
3979,545,person,PEDESTRIAN RISK,26.2,,532.9,463.7,555.9,523.8
3980,508,car,VEHICLE TOO CLOSE,6.5,1.2,1125.5,459.6,1280.0,666.1
3980,508,car,TTC WARNING,6.5,1.2,1125.5,459.6,1280.0,666.1
3980,545,person,FRONT OBJECT,28.0,,530.7,462.9,552.3,519.1
3980,545,person,PEDESTRIAN RISK,28.0,,530.7,462.9,552.3,519.1
3981,508,car,VEHICLE TOO CLOSE,6.6,1.3,1136.0,458.7,1280.0,662.8
3981,508,car,TTC WARNING,6.6,1.3,1136.0,458.7,1280.0,662.8
3981,545,person,FRONT OBJECT,28.7,,528.4,462.6,549.4,517.4
3981,545,person,PEDESTRIAN RISK,28.7,,528.4,462.6,549.4,517.4
3982,508,car,VEHICLE TOO CLOSE,6.8,1.6,1149.5,462.9,1280.0,660.3
3982,508,car,TTC WARNING,6.8,1.6,1149.5,462.9,1280.0,660.3
3983,508,car,VEHICLE TOO CLOSE,7.2,2.6,1163.0,466.6,1280.0,654.6
3983,508,car,TTC WARNING,7.2,2.6,1163.0,466.6,1280.0,654.6
3984,508,car,VEHICLE TOO CLOSE,6.9,3.6,1169.9,461.0,1280.0,656.0
3986,546,car,VEHICLE TOO CLOSE,5.6,,1226.1,444.4,1280.0,684.7
3988,524,car,VEHICLE TOO CLOSE,7.5,,17.4,449.9,112.7,629.9
3989,524,car,VEHICLE TOO CLOSE,7.5,,11.7,449.2,112.8,629.2
3990,524,car,VEHICLE TOO CLOSE,7.0,,3.3,446.9,110.6,639.3
3991,524,car,VEHICLE TOO CLOSE,6.7,,0.0,445.4,106.1,647.3
3992,550,car,FRONT OBJECT,43.8,,702.3,461.6,737.3,492.5
3993,535,car,VEHICLE TOO CLOSE,7.4,1.4,1107.0,455.7,1280.0,638.7
3993,535,car,TTC WARNING,7.4,1.4,1107.0,455.7,1280.0,638.7
3993,550,car,FRONT OBJECT,43.0,,701.2,461.0,736.8,492.4
3993,524,car,VEHICLE TOO CLOSE,6.9,,0.0,443.7,91.2,640.0
3994,535,car,VEHICLE TOO CLOSE,7.2,1.3,1111.6,455.1,1280.0,643.5
3994,535,car,TTC WARNING,7.2,1.3,1111.6,455.1,1280.0,643.5
3994,550,car,FRONT OBJECT,42.5,,698.3,461.0,734.5,492.8
3994,524,car,VEHICLE TOO CLOSE,6.7,,0.0,441.4,84.3,642.2
3995,535,car,VEHICLE TOO CLOSE,6.9,1.2,1114.6,454.9,1280.0,651.1
3995,535,car,TTC WARNING,6.9,1.2,1114.6,454.9,1280.0,651.1
3995,550,car,FRONT OBJECT,43.2,,698.3,461.4,734.1,492.6
3996,535,car,VEHICLE TOO CLOSE,6.8,1.2,1121.1,452.1,1280.0,652.0
3996,535,car,TTC WARNING,6.8,1.2,1121.1,452.1,1280.0,652.0
3996,550,car,FRONT OBJECT,43.2,14.4,698.0,461.5,733.7,492.7
3997,535,car,VEHICLE TOO CLOSE,6.5,1.1,1126.1,452.7,1280.0,660.1
3997,535,car,TTC WARNING,6.5,1.1,1126.1,452.7,1280.0,660.1
3997,550,car,FRONT OBJECT,43.4,60.0,698.1,461.5,733.8,492.6
3997,551,truck,FRONT OBJECT,22.9,,425.9,422.2,671.6,524.4
3998,550,car,FRONT OBJECT,43.7,,697.1,461.5,732.6,492.4
3998,551,truck,FRONT OBJECT,23.5,,418.0,423.0,657.3,522.4
3998,546,car,VEHICLE TOO CLOSE,6.8,,1206.0,451.8,1259.5,649.8
3999,550,car,FRONT OBJECT,44.5,,696.9,461.7,731.8,492.1
3999,551,car,FRONT OBJECT,13.7,,405.1,423.7,642.4,522.1
3999,546,car,VEHICLE TOO CLOSE,7.0,,1207.7,457.4,1263.5,650.3
4000,550,car,FRONT OBJECT,44.1,,696.3,461.6,731.5,492.2
4000,546,car,VEHICLE TOO CLOSE,5.5,,1203.9,448.6,1275.1,695.5
4000,552,car,FRONT OBJECT,34.3,,626.8,462.3,683.3,501.6
4001,550,car,FRONT OBJECT,44.6,,696.6,461.7,731.3,492.0
4001,546,car,VEHICLE TOO CLOSE,5.4,,1208.7,454.7,1279.6,702.4
4001,552,car,FRONT OBJECT,34.4,,626.1,462.3,682.4,501.6
4002,550,car,FRONT OBJECT,43.7,,694.3,461.7,729.9,492.5
4002,546,car,VEHICLE TOO CLOSE,5.9,0.6,1219.0,446.8,1280.0,674.4
4002,546,car,TTC WARNING,5.9,0.6,1219.0,446.8,1280.0,674.4
4002,552,car,FRONT OBJECT,34.0,,623.2,462.3,680.1,502.0
4003,550,car,FRONT OBJECT,43.6,,693.5,461.6,729.2,492.6
4003,552,car,FRONT OBJECT,33.7,,623.0,462.1,680.2,502.2
4004,550,car,FRONT OBJECT,43.9,,693.6,461.5,729.0,492.3
4004,552,car,FRONT OBJECT,33.8,6.6,623.3,462.0,680.1,502.0
4005,550,car,FRONT OBJECT,44.0,,693.6,461.5,729.0,492.2
4005,552,car,FRONT OBJECT,33.8,8.6,623.4,461.8,679.9,501.8
4006,550,car,FRONT OBJECT,45.1,,693.1,461.8,727.5,491.7
4006,552,car,FRONT OBJECT,33.6,9.0,623.0,461.5,679.5,501.7
4006,529,car,VEHICLE TOO CLOSE,7.5,1.1,0.0,453.6,178.0,634.3
4006,529,car,TTC WARNING,7.5,1.1,0.0,453.6,178.0,634.3
4007,550,car,FRONT OBJECT,45.4,,692.6,461.9,726.6,491.6
4007,552,car,FRONT OBJECT,33.7,10.8,623.1,461.6,679.1,501.7
4008,550,car,FRONT OBJECT,45.1,,691.6,461.6,725.9,491.5
4008,552,car,FRONT OBJECT,33.7,13.0,623.3,461.6,678.9,501.6
4008,557,person,PEDESTRIAN RISK,18.5,,418.2,461.7,453.4,546.9
4008,529,car,VEHICLE TOO CLOSE,7.5,,0.0,448.8,163.4,629.6
4009,550,car,FRONT OBJECT,44.7,,691.1,461.4,725.8,491.6
4009,552,car,FRONT OBJECT,33.6,14.2,623.2,461.5,678.6,501.7
4009,557,person,PEDESTRIAN RISK,18.9,,414.0,464.5,448.5,548.0
4010,550,car,FRONT OBJECT,44.1,,690.2,461.3,725.4,491.9
4010,552,car,FRONT OBJECT,33.5,16.2,622.6,461.2,677.9,501.5
4010,557,person,PEDESTRIAN RISK,18.0,,409.0,463.1,445.0,550.4
4011,550,car,FRONT OBJECT,44.3,,689.6,461.2,724.7,491.6
4011,552,car,FRONT OBJECT,33.3,20.6,622.3,461.0,677.5,501.5
4011,557,person,PEDESTRIAN RISK,16.0,,401.2,455.4,441.7,554.1
4012,550,car,FRONT OBJECT,44.3,,689.2,461.0,724.2,491.5
4012,552,car,FRONT OBJECT,33.0,16.1,621.6,460.6,676.9,501.4
4012,557,person,PEDESTRIAN RISK,15.3,0.5,394.9,453.8,437.0,556.6
4012,557,person,TTC WARNING,15.3,0.5,394.9,453.8,437.0,556.6
4013,550,car,FRONT OBJECT,44.5,,689.0,461.0,723.8,491.3
4013,552,car,FRONT OBJECT,32.9,11.4,621.3,460.5,676.4,501.5
4014,550,car,FRONT OBJECT,44.5,29.8,688.3,460.9,723.2,491.2
4014,552,car,FRONT OBJECT,32.6,8.7,621.0,460.1,676.3,501.5
4014,557,person,PEDESTRIAN RISK,14.5,,384.1,449.8,428.4,558.4
4015,550,car,FRONT OBJECT,45.0,22.1,686.7,460.8,721.2,490.8
4015,552,car,FRONT OBJECT,32.6,7.9,620.3,460.1,675.1,501.5
4016,550,car,FRONT OBJECT,44.9,49.4,685.5,460.7,720.1,490.8
4016,552,car,FRONT OBJECT,32.7,7.6,619.9,460.2,674.2,501.5
4017,550,car,FRONT OBJECT,44.8,,684.8,460.6,719.5,490.7
4017,552,car,FRONT OBJECT,32.9,9.0,619.9,460.3,673.7,501.4
4018,550,car,FRONT OBJECT,45.2,,684.0,460.6,718.4,490.5
4018,552,car,FRONT OBJECT,32.3,8.7,619.8,459.8,674.2,501.6
4019,550,car,FRONT OBJECT,45.1,,683.1,460.7,717.6,490.7
4019,552,car,FRONT OBJECT,32.0,8.1,619.7,459.8,674.4,501.9
4019,522,car,VEHICLE TOO CLOSE,7.4,,1067.0,433.9,1280.0,616.5
4020,552,car,FRONT OBJECT,32.0,8.5,619.6,459.8,674.2,502.0
4020,522,car,VEHICLE TOO CLOSE,7.2,1.3,1068.0,433.1,1280.0,620.9
4020,522,car,TTC WARNING,7.2,1.3,1068.0,433.1,1280.0,620.9
4020,560,car,FRONT OBJECT,36.3,,558.5,466.1,616.0,503.3
4021,552,car,FRONT OBJECT,31.9,8.8,619.6,459.7,674.0,502.0
4021,522,car,VEHICLE TOO CLOSE,7.3,1.7,1074.4,432.9,1280.0,619.1
4021,522,car,TTC WARNING,7.3,1.7,1074.4,432.9,1280.0,619.1
4022,552,car,FRONT OBJECT,31.7,8.1,619.1,459.5,674.0,502.2
4022,522,car,VEHICLE TOO CLOSE,7.1,1.7,1081.2,432.3,1280.0,621.7
4022,522,car,TTC WARNING,7.1,1.7,1081.2,432.3,1280.0,621.7
4022,560,car,FRONT OBJECT,36.3,,557.6,466.1,615.1,503.3
4023,552,car,FRONT OBJECT,31.2,6.6,618.4,459.1,673.9,502.4
4023,522,car,VEHICLE TOO CLOSE,7.1,1.9,1087.1,432.3,1280.0,622.7
4023,522,car,TTC WARNING,7.1,1.9,1087.1,432.3,1280.0,622.7
4023,560,car,FRONT OBJECT,35.3,,556.2,465.1,615.3,503.3
4023,550,car,FRONT OBJECT,43.2,,681.3,459.8,717.0,491.0
4024,552,car,FRONT OBJECT,31.2,5.7,618.3,459.0,673.6,502.3
4024,522,car,VEHICLE TOO CLOSE,6.9,1.9,1089.2,430.9,1280.0,627.2
4024,522,car,TTC WARNING,6.9,1.9,1089.2,430.9,1280.0,627.2
4024,560,car,FRONT OBJECT,35.1,,555.1,464.5,614.7,502.9
4024,550,car,FRONT OBJECT,43.3,,681.0,459.6,716.6,490.8
4025,552,car,FRONT OBJECT,31.1,5.2,618.2,458.7,673.6,502.1
4025,522,car,VEHICLE TOO CLOSE,6.8,1.9,1095.6,430.3,1280.0,629.3
4025,522,car,TTC WARNING,6.8,1.9,1095.6,430.3,1280.0,629.3
4025,560,car,FRONT OBJECT,34.7,,553.7,464.1,613.9,503.0
4025,550,car,FRONT OBJECT,42.9,,680.5,459.2,716.1,490.7
4026,552,car,FRONT OBJECT,30.7,4.9,617.5,458.2,673.6,502.3
4026,522,car,VEHICLE TOO CLOSE,6.5,1.7,1098.9,429.0,1280.0,635.5
4026,522,car,TTC WARNING,6.5,1.7,1098.9,429.0,1280.0,635.5
4026,560,car,FRONT OBJECT,32.8,1.4,552.2,463.1,616.0,504.3
4026,560,car,TTC WARNING,32.8,1.4,552.2,463.1,616.0,504.3
4026,550,car,FRONT OBJECT,43.7,,678.6,459.2,713.6,490.1
4027,552,car,FRONT OBJECT,30.6,5.3,616.9,458.2,673.1,502.3
4027,522,car,VEHICLE TOO CLOSE,6.1,1.4,1100.4,425.1,1280.0,645.1
4027,522,car,TTC WARNING,6.1,1.4,1100.4,425.1,1280.0,645.1
4027,560,car,FRONT OBJECT,32.2,1.3,550.0,462.3,614.8,504.3
4027,560,car,TTC WARNING,32.2,1.3,550.0,462.3,614.8,504.3
4027,550,car,FRONT OBJECT,44.3,,677.5,459.1,712.2,489.6
4028,552,car,FRONT OBJECT,30.5,5.4,616.6,458.2,672.8,502.4
4028,522,car,VEHICLE TOO CLOSE,6.1,1.4,1106.5,424.0,1280.0,647.1
4028,522,car,TTC WARNING,6.1,1.4,1106.5,424.0,1280.0,647.1
4028,560,car,FRONT OBJECT,32.1,1.4,548.9,462.0,613.8,504.1
4028,560,car,TTC WARNING,32.1,1.4,548.9,462.0,613.8,504.1
4028,550,car,FRONT OBJECT,44.1,,676.5,458.9,711.4,489.5
4029,552,car,FRONT OBJECT,30.4,5.3,616.1,458.2,672.6,502.6
4029,522,car,VEHICLE TOO CLOSE,6.0,1.3,1113.3,422.9,1280.0,647.0
4029,522,car,TTC WARNING,6.0,1.3,1113.3,422.9,1280.0,647.0
4029,560,car,FRONT OBJECT,32.1,1.6,547.9,461.9,612.6,504.0
4029,560,car,TTC WARNING,32.1,1.6,547.9,461.9,612.6,504.0
4029,550,car,FRONT OBJECT,44.0,,676.1,458.8,711.2,489.5
4030,552,car,FRONT OBJECT,30.0,5.2,615.2,457.7,672.6,502.7
4030,522,car,VEHICLE TOO CLOSE,5.9,1.2,1119.0,420.8,1280.0,649.3
4030,522,car,TTC WARNING,5.9,1.2,1119.0,420.8,1280.0,649.3
4030,560,car,FRONT OBJECT,32.3,1.9,546.8,462.1,611.0,503.9
4030,560,car,TTC WARNING,32.3,1.9,546.8,462.1,611.0,503.9
4030,550,car,FRONT OBJECT,43.8,,674.6,459.0,709.8,489.8
4031,552,car,FRONT OBJECT,29.8,5.2,615.0,457.4,673.0,502.6
4031,522,car,VEHICLE TOO CLOSE,5.5,1.0,1118.4,416.9,1280.0,663.5
4031,522,car,TTC WARNING,5.5,1.0,1118.4,416.9,1280.0,663.5
4031,560,car,FRONT OBJECT,32.5,2.3,546.4,462.2,610.3,503.8
4031,560,car,TTC WARNING,32.5,2.3,546.4,462.2,610.3,503.8
4031,550,car,FRONT OBJECT,43.9,,673.5,459.1,708.6,489.9
